order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,age_group,discount_group,delivery_group,order_year,order_month,order_dayofweek,is_weekend,returned_target,Predicted_Return,Return_Probability,Risk_Score,Risk_Category
O100127,C14859,P219547,Toys,10.98,0.0,1,Debit Card,2025-01-30,5,South,No,10.98,1.74,2.65,23,Female,18-30,0-10%,4-5 Days,2025,1,3,0,0,0,0.43455238133681445,43.46,Medium
O100128,C16331,P223570,Sports,56.72,0.0,2,COD,2024-02-26,6,East,No,113.44,8.53,25.5,38,Male,31-45,0-10%,6-7 Days,2024,2,0,0,0,1,0.503414974607103,50.34,Medium
O100129,C10379,P239783,Toys,3.94,0.05,1,Credit Card,2025-06-09,5,Central,No,3.74,1.52,-0.02,62,Male,Above 60,0-10%,4-5 Days,2025,6,0,0,0,0,0.43003317867725144,43.0,Medium
O100130,C10492,P228037,Grocery,7.88,0.2,1,Credit Card,2025-02-12,7,South,No,6.3,2.16,-1.66,27,Female,18-30,11-20%,6-7 Days,2025,2,2,0,0,0,0.16627935935334204,16.63,Low
O100131,C17208,P230083,Toys,5.45,0.0,3,Wallet,2025-09-02,4,South,No,16.35,4.57,1.97,25,Female,18-30,0-10%,4-5 Days,2025,9,1,0,0,0,0.46682936898356814,46.68,Medium
O100132,C15276,P248029,Fashion,22.63,0.1,1,Credit Card,2024-06-06,7,East,No,20.37,3.95,3.18,65,Male,Above 60,0-10%,6-7 Days,2024,6,3,0,0,1,0.6278304083102441,62.78,High
O100133,C12062,P240550,Beauty,12.82,0.0,1,Credit Card,2024-04-16,4,Central,No,12.82,3.74,2.03,18,Male,Under 18,0-10%,4-5 Days,2024,4,1,0,0,0,0.4180409662608502,41.8,Medium
O100134,C13884,P237982,Fashion,32.69,0.15,1,UPI,2024-07-16,6,South,No,27.79,7.19,2.54,21,Male,18-30,11-20%,6-7 Days,2024,7,1,0,0,1,0.6334164812698357,63.34,High
O100135,C10064,P239706,Grocery,33.76,0.0,2,UPI,2024-07-26,6,South,No,67.52,5.44,-0.04,41,Female,31-45,0-10%,6-7 Days,2024,7,4,0,0,0,0.2062147531670228,20.62,Low
O100136,C12568,P202988,Grocery,14.13,0.0,2,COD,2025-05-13,5,Central,No,28.26,5.99,-3.73,58,Female,46-60,0-10%,4-5 Days,2025,5,1,0,0,0,0.17177349182724466,17.18,Low
O100137,C15463,P205156,Beauty,92.86,0.0,1,Credit Card,2025-04-03,5,South,No,92.86,7.23,34.56,51,Female,46-60,0-10%,4-5 Days,2025,4,3,0,0,0,0.4454153722880962,44.54,Medium
O100138,C15248,P238280,Toys,19.57,0.05,1,PayPal,2024-08-06,6,South,No,18.59,5.17,2.27,40,Male,31-45,0-10%,6-7 Days,2024,8,1,0,0,1,0.5167063128346234,51.67,Medium
O100139,C12027,P209788,Grocery,22.56,0.05,1,Debit Card,2023-11-21,3,North,No,21.43,5.71,-4.0,43,Female,31-45,0-10%,1-3 Days,2023,11,1,0,0,0,0.2288972892756311,22.89,Low
O100140,C12695,P214185,Fashion,93.34,0.05,2,UPI,2024-03-05,5,Central,No,177.35,6.54,55.53,46,Female,46-60,0-10%,4-5 Days,2024,3,1,0,0,1,0.5788907064170321,57.89,Medium
O100141,C11495,P218734,Beauty,35.91,0.1,1,Debit Card,2023-12-19,5,North,No,32.32,5.16,9.38,49,Female,46-60,0-10%,4-5 Days,2023,12,1,0,0,0,0.4378006731231701,43.78,Medium
O100142,C17230,P209971,Home,155.94,0.0,1,PayPal,2023-09-27,4,Central,No,155.94,7.4,36.26,43,Female,31-45,0-10%,4-5 Days,2023,9,2,0,0,1,0.5232032800362386,52.32,Medium
O100143,C15258,P243408,Toys,12.64,0.1,2,PayPal,2025-02-13,7,North,No,22.75,4.33,4.77,52,Female,46-60,0-10%,6-7 Days,2025,2,3,0,0,0,0.45409537248195475,45.41,Medium
O100144,C15618,P206487,Home,120.29,0.0,1,COD,2024-02-24,5,West,No,120.29,7.36,26.32,31,Male,31-45,0-10%,4-5 Days,2024,2,5,1,0,0,0.47759828159223455,47.76,Medium
O100145,C16736,P220997,Sports,31.17,0.1,1,COD,2024-06-06,4,West,No,28.05,6.92,1.49,38,Female,31-45,0-10%,4-5 Days,2024,6,3,0,0,1,0.5045807669121486,50.46,Medium
O100146,C10391,P246456,Home,136.79,0.1,1,Credit Card,2023-12-11,4,West,No,123.11,6.32,28.15,37,Female,31-45,0-10%,4-5 Days,2023,12,0,0,0,1,0.5509862998776913,55.1,Medium
O100147,C15794,P212452,Electronics,284.7,0.0,1,Wallet,2024-10-16,6,North,No,284.7,9.1,25.06,50,Female,46-60,0-10%,6-7 Days,2024,10,2,0,0,1,0.5627052509015822,56.27,Medium
O100148,C14514,P215372,Electronics,580.17,0.0,2,Debit Card,2025-02-20,4,West,No,1160.34,9.05,130.19,36,Female,31-45,0-10%,4-5 Days,2025,2,3,0,0,1,0.5880632351027388,58.81,Medium
O100149,C16432,P244767,Electronics,806.71,0.0,4,UPI,2023-12-19,6,East,No,3226.84,11.85,375.37,19,Female,18-30,0-10%,6-7 Days,2023,12,1,0,0,1,0.5132148004357999,51.32,Medium
O100150,C14474,P213434,Electronics,96.31,0.0,4,UPI,2024-12-04,7,East,No,385.24,9.61,36.62,38,Female,31-45,0-10%,6-7 Days,2024,12,2,0,0,1,0.5841228618707563,58.41,Medium
O100151,C15892,P212416,Beauty,31.77,0.0,5,COD,2025-07-11,5,South,No,158.85,7.94,63.54,19,Female,18-30,0-10%,4-5 Days,2025,7,4,0,0,0,0.39548594508748136,39.55,Medium
O100152,C13561,P219248,Sports,304.67,0.0,2,UPI,2025-07-05,5,South,No,609.34,9.29,173.51,58,Female,46-60,0-10%,4-5 Days,2025,7,5,1,0,0,0.4064876737109281,40.65,Medium
O100153,C12278,P246713,Electronics,862.36,0.0,1,PayPal,2024-01-02,3,North,No,862.36,10.06,93.42,31,Female,31-45,0-10%,1-3 Days,2024,1,1,0,0,1,0.5999850614184509,60.0,Medium
O100154,C17161,P228194,Beauty,47.06,0.05,1,Debit Card,2024-03-17,3,Central,No,44.71,5.76,14.36,24,Male,18-30,0-10%,1-3 Days,2024,3,6,1,0,0,0.4250270880386838,42.5,Medium
O100155,C16184,P233785,Beauty,4.21,0.0,1,COD,2024-12-04,3,North,No,4.21,2.28,-0.39,25,Female,18-30,0-10%,1-3 Days,2024,12,2,0,0,0,0.35391431186567246,35.39,Medium
O100156,C13099,P237458,Electronics,144.57,0.0,2,Debit Card,2024-11-14,3,North,No,289.14,8.7,26.0,63,Male,Above 60,0-10%,1-3 Days,2024,11,3,0,0,1,0.6010320848905972,60.1,High
O100157,C16278,P208373,Home,31.13,0.0,1,Credit Card,2023-09-18,3,North,No,31.13,3.29,5.43,28,Male,18-30,0-10%,1-3 Days,2023,9,0,0,0,0,0.46284984754295977,46.28,Medium
O100158,C10200,P230283,Sports,267.28,0.2,1,PayPal,2025-02-28,4,Central,No,213.82,7.25,56.9,52,Male,46-60,11-20%,4-5 Days,2025,2,4,0,0,0,0.4722421376813856,47.22,Medium
O100159,C15959,P229415,Electronics,499.11,0.05,1,Credit Card,2025-07-14,4,Central,No,474.15,8.66,48.24,45,Male,31-45,0-10%,4-5 Days,2025,7,0,0,0,1,0.5934529618025188,59.35,Medium
O100160,C14875,P226414,Electronics,296.62,0.2,2,Wallet,2024-02-27,4,North,No,474.59,8.71,48.24,36,Female,31-45,11-20%,4-5 Days,2024,2,1,0,0,1,0.5738508603340335,57.39,Medium
O100161,C17073,P214378,Grocery,52.12,0.0,1,COD,2025-07-09,4,South,No,52.12,6.56,-2.39,50,Female,46-60,0-10%,4-5 Days,2025,7,2,0,0,0,0.20054147863838312,20.05,Low
O100162,C13104,P218336,Sports,31.3,0.0,1,Credit Card,2024-01-01,4,West,No,31.3,4.71,4.68,32,Male,31-45,0-10%,4-5 Days,2024,1,0,0,0,0,0.47857466805332916,47.86,Medium
O100163,C17215,P204700,Home,145.09,0.1,1,Debit Card,2024-11-10,3,Central,No,130.58,8.51,28.05,38,Male,31-45,0-10%,1-3 Days,2024,11,6,1,0,1,0.5565858742259553,55.66,Medium
O100164,C14598,P213901,Beauty,26.03,0.0,1,Debit Card,2024-04-08,4,West,No,26.03,7.52,4.19,44,Male,31-45,0-10%,4-5 Days,2024,4,0,0,0,1,0.5134078890440704,51.34,Medium
O100165,C12454,P224838,Toys,10.19,0.2,1,Credit Card,2024-02-12,6,West,No,8.15,3.7,-0.44,21,Male,18-30,11-20%,6-7 Days,2024,2,0,0,0,0,0.47382172221686597,47.38,Medium
O100166,C13645,P222597,Toys,15.07,0.0,3,UPI,2024-09-09,3,Central,No,45.21,6.94,11.14,26,Male,18-30,0-10%,1-3 Days,2024,9,0,0,0,0,0.4910883681386627,49.11,Medium
O100167,C15847,P233428,Fashion,18.2,0.05,2,PayPal,2025-04-26,6,West,No,34.58,5.84,6.26,22,Female,18-30,0-10%,6-7 Days,2025,4,5,1,0,1,0.591360449348356,59.14,Medium
O100168,C10804,P240149,Home,158.84,0.1,1,Credit Card,2023-10-15,4,West,No,142.96,6.88,33.15,67,Female,Above 60,0-10%,4-5 Days,2023,10,6,1,0,1,0.5271791525556675,52.72,Medium
O100169,C16242,P235687,Beauty,16.27,0.0,2,Debit Card,2025-07-18,5,South,No,32.54,4.52,10.12,39,Female,31-45,0-10%,4-5 Days,2025,7,4,0,0,0,0.4364425512121094,43.64,Medium
O100170,C12731,P229493,Electronics,57.75,0.0,1,UPI,2024-04-09,6,West,No,57.75,6.46,0.47,24,Male,18-30,0-10%,6-7 Days,2024,4,1,0,0,1,0.5496790395861878,54.97,Medium
O100171,C15991,P231852,Grocery,40.65,0.0,1,PayPal,2025-09-03,3,Central,No,40.65,4.89,-1.64,42,Female,31-45,0-10%,1-3 Days,2025,9,2,0,0,0,0.20304442448735036,20.3,Low
O100172,C12773,P210932,Home,101.64,0.05,2,Wallet,2024-09-10,6,East,No,193.12,8.34,45.73,51,Female,46-60,0-10%,6-7 Days,2024,9,1,0,0,1,0.5443295145430302,54.43,Medium
O100173,C11570,P223009,Home,171.02,0.0,1,UPI,2025-07-27,3,Central,No,171.02,8.52,39.37,43,Male,31-45,0-10%,1-3 Days,2025,7,6,1,0,1,0.5127188276504465,51.27,Medium
O100174,C15056,P233583,Grocery,3.89,0.05,2,UPI,2024-08-09,4,Central,No,7.39,4.18,-3.59,55,Female,46-60,0-10%,4-5 Days,2024,8,4,0,0,0,0.1813812171070096,18.14,Low
O100175,C17906,P247278,Electronics,94.23,0.0,2,Debit Card,2023-09-27,6,East,No,188.46,6.66,15.96,20,Male,18-30,0-10%,6-7 Days,2023,9,2,0,0,1,0.5723497989813328,57.23,Medium
O100176,C16756,P227994,Electronics,806.31,0.1,3,Credit Card,2025-09-06,6,South,No,2177.04,9.81,251.43,45,Male,31-45,0-10%,6-7 Days,2025,9,5,1,0,1,0.5310920991631886,53.11,Medium
O100177,C15581,P229865,Sports,97.9,0.05,1,UPI,2025-07-31,3,North,No,93.0,7.45,20.45,50,Female,46-60,0-10%,1-3 Days,2025,7,3,0,0,0,0.4877603827643784,48.78,Medium
O100178,C12690,P212289,Home,99.52,0.0,1,UPI,2024-02-02,7,West,No,99.52,8.19,19.68,50,Male,46-60,0-10%,6-7 Days,2024,2,4,0,0,1,0.5284440815832143,52.84,Medium
O100179,C13840,P228293,Toys,16.48,0.0,1,UPI,2023-12-28,8,East,No,16.48,3.97,2.62,54,Female,46-60,0-10%,8-10 Days,2023,12,3,0,0,0,0.48725035685949764,48.73,Medium
O100180,C11028,P204734,Electronics,137.57,0.0,1,Wallet,2025-04-05,5,West,No,137.57,8.34,8.17,39,Female,31-45,0-10%,4-5 Days,2025,4,5,1,0,1,0.552792275855934,55.28,Medium
O100181,C17385,P220013,Home,331.04,0.0,1,Credit Card,2024-02-03,4,North,No,331.04,6.99,85.7,34,Female,31-45,0-10%,4-5 Days,2024,2,5,1,0,0,0.46312137520380875,46.31,Medium
O100182,C10502,P235521,Fashion,16.85,0.0,2,PayPal,2024-11-05,6,West,No,33.7,3.4,8.4,67,Female,Above 60,0-10%,6-7 Days,2024,11,1,0,0,1,0.5901550966425485,59.02,Medium
O100183,C16910,P206505,Sports,26.91,0.0,1,Debit Card,2024-11-13,4,North,No,26.91,2.99,5.08,37,Female,31-45,0-10%,4-5 Days,2024,11,2,0,0,0,0.43741218550481065,43.74,Medium
O100184,C14493,P244327,Fashion,135.78,0.1,1,COD,2024-11-10,5,East,No,122.2,8.48,34.29,45,Male,31-45,0-10%,4-5 Days,2024,11,6,1,0,1,0.6344118113050904,63.44,High
O100185,C10870,P247673,Home,49.21,0.0,1,Credit Card,2024-10-08,5,West,No,49.21,5.29,8.49,64,Female,Above 60,0-10%,4-5 Days,2024,10,1,0,0,1,0.5085510601369628,50.86,Medium
O100186,C16938,P204685,Toys,41.02,0.0,2,Debit Card,2025-01-24,4,North,No,82.04,6.87,25.95,45,Male,31-45,0-10%,4-5 Days,2025,1,4,0,0,1,0.5179596968594992,51.8,Medium
O100187,C14488,P249353,Grocery,20.5,0.0,2,COD,2024-06-12,6,East,No,41.0,5.35,-2.07,40,Female,31-45,0-10%,6-7 Days,2024,6,2,0,0,0,0.19817780250512204,19.82,Low
O100188,C10206,P218409,Sports,57.32,0.0,1,Credit Card,2024-03-13,3,Central,No,57.32,7.37,9.83,56,Female,46-60,0-10%,1-3 Days,2024,3,2,0,0,0,0.48361413087136407,48.36,Medium
O100189,C15134,P219517,Home,48.58,0.0,2,Wallet,2023-11-04,3,North,No,97.16,7.6,19.6,46,Female,46-60,0-10%,1-3 Days,2023,11,5,1,0,0,0.47953091131347847,47.95,Medium
O100190,C15977,P244533,Beauty,37.86,0.0,1,Credit Card,2024-09-14,4,North,No,37.86,5.8,11.24,66,Female,Above 60,0-10%,4-5 Days,2024,9,5,1,0,0,0.4095704671936002,40.96,Medium
O100191,C17721,P230475,Sports,99.51,0.05,2,Credit Card,2025-04-08,3,North,No,189.07,8.19,48.53,22,Male,18-30,0-10%,1-3 Days,2025,4,1,0,0,0,0.49260314469953675,49.26,Medium
O100192,C17035,P236989,Toys,7.76,0.05,1,PayPal,2024-12-31,5,West,No,7.37,3.72,-0.77,55,Female,46-60,0-10%,4-5 Days,2024,12,1,0,0,0,0.46975457333112675,46.98,Medium
O100193,C11484,P215327,Grocery,30.17,0.15,1,Credit Card,2024-04-10,5,East,No,25.64,4.28,-2.23,29,Male,18-30,11-20%,4-5 Days,2024,4,2,0,0,0,0.1963555021828575,19.64,Low
O100194,C17858,P203671,Grocery,17.81,0.2,1,Debit Card,2023-12-18,5,Central,No,14.25,4.86,-3.72,62,Male,Above 60,11-20%,4-5 Days,2023,12,0,0,0,0,0.20682182239977437,20.68,Low
O100195,C17742,P204941,Toys,49.2,0.0,1,Credit Card,2024-08-10,6,West,No,49.2,6.38,13.3,44,Female,31-45,0-10%,6-7 Days,2024,8,5,1,0,0,0.48293513813593864,48.29,Medium
O100196,C10863,P226372,Electronics,236.98,0.0,1,UPI,2025-08-01,4,South,No,236.98,8.56,19.88,63,Male,Above 60,0-10%,4-5 Days,2025,8,4,0,0,1,0.6022057308499665,60.22,High
O100197,C12790,P212466,Sports,23.49,0.0,1,Credit Card,2025-01-24,4,West,No,23.49,4.42,2.63,42,Male,31-45,0-10%,4-5 Days,2025,1,4,0,0,0,0.4758046645612439,47.58,Medium
O100198,C17408,P218286,Toys,52.7,0.0,1,Credit Card,2025-06-30,5,West,No,52.7,7.0,14.08,35,Male,31-45,0-10%,4-5 Days,2025,6,0,0,0,1,0.5249776102330205,52.5,Medium
O100199,C10563,P244959,Toys,20.09,0.05,3,Credit Card,2025-05-24,6,East,No,57.26,7.4,15.5,32,Male,31-45,0-10%,6-7 Days,2025,5,5,1,0,1,0.5146025616063021,51.46,Medium
O100200,C15116,P204588,Grocery,13.27,0.0,4,COD,2025-07-23,5,Central,No,53.08,4.7,-0.45,40,Male,31-45,0-10%,4-5 Days,2025,7,2,0,0,0,0.16568928394723229,16.57,Low
O100201,C14191,P228080,Home,125.56,0.0,1,UPI,2024-11-22,5,North,No,125.56,7.14,28.02,21,Male,18-30,0-10%,4-5 Days,2024,11,4,0,0,0,0.49308844000940705,49.31,Medium
O100202,C16019,P224544,Sports,72.87,0.0,1,Debit Card,2023-10-13,6,East,No,72.87,7.84,14.02,18,Female,Under 18,0-10%,6-7 Days,2023,10,4,0,0,1,0.5422645181546922,54.23,Medium
O100203,C11757,P210811,Electronics,145.69,0.0,2,Credit Card,2025-04-18,7,Central,No,291.38,8.39,26.58,41,Female,31-45,0-10%,6-7 Days,2025,4,4,0,0,1,0.5491638815793952,54.92,Medium
O100204,C16628,P218733,Beauty,26.26,0.2,1,Debit Card,2024-12-16,5,South,No,21.01,4.51,4.94,24,Male,18-30,11-20%,4-5 Days,2024,12,0,0,0,0,0.4405222449415304,44.05,Medium
O100205,C17574,P240696,Home,176.95,0.2,1,Wallet,2024-01-03,6,East,No,141.56,7.16,32.48,18,Female,Under 18,11-20%,6-7 Days,2024,1,2,0,0,1,0.5525004588173889,55.25,Medium
O100206,C16374,P248093,Grocery,33.7,0.0,1,COD,2024-09-25,5,East,No,33.7,6.42,-3.72,36,Male,31-45,0-10%,4-5 Days,2024,9,2,0,0,0,0.21308704836925202,21.31,Low
O100207,C16892,P239888,Grocery,1.99,0.0,4,Debit Card,2025-04-21,4,Central,No,7.96,1.92,-1.28,25,Male,18-30,0-10%,4-5 Days,2025,4,0,0,0,0,0.16176365995906788,16.18,Low
O100208,C11678,P247042,Toys,7.78,0.05,1,Debit Card,2024-06-23,3,North,No,7.39,1.92,1.04,65,Male,Above 60,0-10%,1-3 Days,2024,6,6,1,0,0,0.4376961500261623,43.77,Medium
O100209,C13242,P230059,Electronics,537.23,0.0,1,COD,2023-09-16,3,North,No,537.23,9.75,54.72,68,Female,Above 60,0-10%,1-3 Days,2023,9,5,1,0,1,0.5418834688582193,54.19,Medium
O100210,C14636,P237487,Home,206.49,0.0,1,Credit Card,2024-11-08,7,East,No,206.49,10.12,47.7,35,Male,31-45,0-10%,6-7 Days,2024,11,4,0,0,1,0.5802352753914386,58.02,Medium
O100211,C11059,P240849,Sports,33.43,0.0,1,Credit Card,2023-12-22,5,North,No,33.43,6.41,3.62,36,Female,31-45,0-10%,4-5 Days,2023,12,4,0,0,0,0.4677148760837764,46.77,Medium
O100212,C16668,P214550,Electronics,116.37,0.05,3,UPI,2023-12-28,8,East,No,331.65,8.23,31.57,56,Male,46-60,0-10%,8-10 Days,2023,12,3,0,0,1,0.5976439383882792,59.76,Medium
O100213,C15279,P249122,Fashion,27.49,0.0,2,UPI,2023-12-22,6,East,No,54.98,6.08,13.16,59,Male,46-60,0-10%,6-7 Days,2023,12,4,0,0,1,0.6237123587509902,62.37,High
O100214,C11722,P210864,Grocery,1.86,0.0,2,Credit Card,2024-05-06,3,Central,No,3.72,3.06,-2.76,32,Male,31-45,0-10%,1-3 Days,2024,5,0,0,0,0,0.1823783483573138,18.24,Low
O100215,C13314,P225394,Electronics,475.97,0.0,1,Credit Card,2025-01-14,4,West,No,475.97,7.92,49.2,18,Male,Under 18,0-10%,4-5 Days,2025,1,1,0,0,1,0.5951356948892561,59.51,Medium
O100216,C13157,P219061,Electronics,410.13,0.0,1,Debit Card,2024-05-11,4,North,No,410.13,8.95,40.27,48,Female,46-60,0-10%,4-5 Days,2024,5,5,1,0,1,0.5491159755566303,54.91,Medium
O100217,C15915,P249699,Beauty,50.95,0.3,1,Debit Card,2024-05-16,6,East,No,35.66,6.4,9.65,24,Female,18-30,21-30%,6-7 Days,2024,5,3,0,0,0,0.37799595954597975,37.8,Medium
O100218,C12625,P212624,Grocery,8.4,0.05,5,UPI,2024-02-03,4,South,No,39.9,6.54,-3.35,39,Male,31-45,0-10%,4-5 Days,2024,2,5,1,0,0,0.2030124446192856,20.3,Low
O100219,C12729,P224934,Toys,21.91,0.0,1,Debit Card,2025-05-21,4,North,No,21.91,3.83,4.93,48,Male,46-60,0-10%,4-5 Days,2025,5,2,0,0,0,0.4653579342711341,46.54,Medium
O100220,C16700,P203361,Grocery,41.53,0.2,1,Credit Card,2023-11-24,3,North,No,33.22,4.47,-1.81,48,Male,46-60,11-20%,1-3 Days,2023,11,4,0,0,0,0.19595316202284488,19.6,Low
O100221,C11597,P213707,Sports,323.62,0.0,1,Credit Card,2025-06-18,5,East,No,323.62,10.29,86.8,57,Male,46-60,0-10%,4-5 Days,2025,6,2,0,0,1,0.5226213857637522,52.26,Medium
O100222,C13060,P201924,Home,19.71,0.0,1,UPI,2024-08-15,6,South,No,19.71,4.96,0.56,55,Male,46-60,0-10%,6-7 Days,2024,8,3,0,0,0,0.49362926756589576,49.36,Medium
O100223,C12693,P229487,Grocery,1.02,0.0,1,Credit Card,2024-05-25,5,East,No,1.02,2.2,-2.12,20,Male,18-30,0-10%,4-5 Days,2024,5,5,1,0,0,0.15802091090223094,15.8,Low
O100224,C14891,P212647,Home,433.77,0.0,1,Credit Card,2025-06-26,3,Central,Yes,433.77,7.22,114.24,43,Male,31-45,0-10%,1-3 Days,2025,6,3,0,1,1,0.5006265773843885,50.06,Medium
O100225,C15147,P231734,Fashion,42.68,0.05,1,Wallet,2024-03-05,5,West,No,40.55,5.77,8.42,48,Female,46-60,0-10%,4-5 Days,2024,3,1,0,0,1,0.6151570155522037,61.52,High
O100226,C15739,P229018,Home,168.7,0.0,1,Credit Card,2025-05-19,7,West,No,168.7,8.16,39.08,51,Female,46-60,0-10%,6-7 Days,2025,5,0,0,0,1,0.5200168158050996,52.0,Medium
O100227,C13627,P221627,Toys,49.93,0.0,1,Wallet,2025-07-29,4,South,No,49.93,6.99,12.98,33,Female,31-45,0-10%,4-5 Days,2025,7,1,0,0,1,0.5263851880127108,52.64,Medium
O100228,C11363,P221031,Grocery,8.47,0.15,2,Debit Card,2025-03-13,5,South,No,14.4,4.4,-3.25,37,Male,31-45,11-20%,4-5 Days,2025,3,3,0,0,0,0.20487265034471827,20.49,Low
O100229,C17965,P239449,Fashion,33.57,0.0,1,Credit Card,2024-01-23,4,Central,No,33.57,5.32,6.43,68,Male,Above 60,0-10%,4-5 Days,2024,1,1,0,0,1,0.6139253613329304,61.39,High
O100230,C11981,P202701,Home,34.06,0.0,2,Debit Card,2023-09-25,4,North,No,68.12,5.7,13.37,63,Female,Above 60,0-10%,4-5 Days,2023,9,0,0,0,1,0.5124362710128745,51.24,Medium
O100231,C15450,P246943,Grocery,32.11,0.0,1,COD,2024-07-15,6,South,No,32.11,4.49,-1.92,40,Female,31-45,0-10%,6-7 Days,2024,7,0,0,0,0,0.18438317637866558,18.44,Low
O100232,C11663,P242890,Electronics,389.04,0.0,1,COD,2024-03-29,4,North,No,389.04,7.63,39.05,52,Male,46-60,0-10%,4-5 Days,2024,3,4,0,0,1,0.5239611589182547,52.4,Medium
O100233,C11529,P249573,Toys,5.91,0.0,1,Debit Card,2024-04-14,3,North,No,5.91,3.39,-1.03,52,Other,46-60,0-10%,1-3 Days,2024,4,6,1,0,0,0.3805813633574745,38.06,Medium
O100234,C12038,P216719,Home,118.03,0.1,2,COD,2024-09-18,4,South,No,212.45,9.3,50.19,46,Female,46-60,0-10%,4-5 Days,2024,9,2,0,0,1,0.5382011197638819,53.82,Medium
O100235,C17515,P209718,Home,62.37,0.15,3,UPI,2025-06-26,3,North,No,159.04,8.82,35.71,55,Male,46-60,11-20%,1-3 Days,2025,6,3,0,0,1,0.523121411289488,52.31,Medium
O100236,C15592,P200056,Home,30.96,0.0,1,Credit Card,2024-12-09,5,West,No,30.96,6.17,2.5,24,Female,18-30,0-10%,4-5 Days,2024,12,0,0,0,1,0.5083355700017739,50.83,Medium
O100237,C13302,P246741,Home,36.43,0.05,1,COD,2025-04-16,4,North,No,34.61,4.45,5.24,58,Male,46-60,0-10%,4-5 Days,2025,4,2,0,0,0,0.45809327204441574,45.81,Medium
O100238,C12237,P215352,Sports,90.56,0.05,1,Debit Card,2023-10-10,5,West,No,86.03,7.29,18.52,35,Male,31-45,0-10%,4-5 Days,2023,10,1,0,0,1,0.5283133062957144,52.83,Medium
O100239,C17392,P247820,Grocery,11.94,0.05,1,Credit Card,2024-10-26,6,West,No,11.34,4.76,-3.85,24,Female,18-30,0-10%,6-7 Days,2024,10,5,1,0,0,0.18252606575012933,18.25,Low
O100240,C15504,P203147,Home,215.45,0.0,1,Credit Card,2024-07-17,7,East,No,215.45,7.77,52.56,40,Female,31-45,0-10%,6-7 Days,2024,7,2,0,0,1,0.5353660128037796,53.54,Medium
O100241,C15496,P203537,Toys,7.6,0.05,4,Credit Card,2024-09-20,5,South,No,28.88,6.38,5.17,64,Male,Above 60,0-10%,4-5 Days,2024,9,4,0,0,1,0.5149073721846084,51.49,Medium
O100242,C11306,P222812,Sports,253.37,0.15,1,Debit Card,2025-09-03,3,Central,No,215.36,9.96,54.65,32,Male,31-45,11-20%,1-3 Days,2025,9,2,0,0,1,0.539880050619645,53.99,Medium
O100243,C14029,P200721,Fashion,40.94,0.0,1,Debit Card,2025-06-17,4,Central,No,40.94,4.6,9.73,35,Male,31-45,0-10%,4-5 Days,2025,6,1,0,0,1,0.6125057837596015,61.25,High
O100244,C16776,P245037,Beauty,8.6,0.0,1,Credit Card,2025-01-12,4,West,No,8.6,2.96,0.91,31,Female,31-45,0-10%,4-5 Days,2025,1,6,1,0,0,0.3878612551013152,38.79,Medium
O100245,C12675,P216769,Sports,62.43,0.15,1,COD,2025-06-22,4,West,No,53.07,8.22,7.7,63,Female,Above 60,11-20%,4-5 Days,2025,6,6,1,0,0,0.4667351824491475,46.67,Medium
O100246,C15068,P240194,Electronics,884.8,0.05,3,Wallet,2024-01-07,6,West,No,2521.68,12.53,290.07,30,Male,18-30,0-10%,6-7 Days,2024,1,6,1,0,1,0.535401876004035,53.54,Medium
O100247,C15864,P246556,Home,95.63,0.0,1,Credit Card,2024-03-02,4,West,No,95.63,9.07,17.71,51,Female,46-60,0-10%,4-5 Days,2024,3,5,1,0,1,0.529777355872042,52.98,Medium
O100248,C11282,P246775,Grocery,28.35,0.1,1,Credit Card,2025-06-25,4,Central,No,25.52,4.68,-2.64,32,Male,31-45,0-10%,4-5 Days,2025,6,2,0,0,0,0.2122210216952521,21.22,Low
O100249,C17526,P243847,Beauty,7.27,0.0,1,Debit Card,2025-04-15,3,North,No,7.27,2.17,1.1,48,Male,46-60,0-10%,1-3 Days,2025,4,1,0,0,0,0.39606524693102757,39.61,Medium
O100250,C10709,P214346,Fashion,125.6,0.1,1,Debit Card,2024-02-13,4,West,No,113.04,7.9,31.66,65,Female,Above 60,0-10%,4-5 Days,2024,2,1,0,0,1,0.6912100897600014,69.12,High
O100251,C15575,P239883,Fashion,32.69,0.0,4,PayPal,2024-11-12,3,North,No,130.76,6.66,39.11,66,Male,Above 60,0-10%,1-3 Days,2024,11,1,0,0,1,0.616448417464734,61.64,High
O100252,C15530,P210911,Fashion,140.25,0.0,1,Wallet,2024-09-06,5,East,Yes,140.25,7.55,41.54,56,Female,46-60,0-10%,4-5 Days,2024,9,4,0,1,1,0.6308736218660991,63.09,High
O100253,C14744,P200259,Home,274.72,0.05,1,PayPal,2023-09-25,4,North,No,260.98,9.1,63.97,24,Female,18-30,0-10%,4-5 Days,2023,9,0,0,0,1,0.5369490968422426,53.69,Medium
O100254,C14413,P220872,Fashion,58.04,0.0,2,Credit Card,2025-02-09,6,East,No,116.08,7.03,33.6,55,Female,46-60,0-10%,6-7 Days,2025,2,6,1,0,1,0.5974597457659551,59.75,Medium
